car_year,car_brand,car_model,mileage,has_original_invoice,state_of_origin,simulated_loan_amount
2013,,Versa,,Si,EDOMEX,63910.0
,,Camry,,No,Baja California,292600.0
,,Creta Grand,,No,Aguascalientes,263200.0
2015,,Jetta Nuevo,,Si,Morelos,119700.0
2023,,2008,,Si,EDOMEX,237300.0
,,Kwid,,Si,EDOMEX,106400.0
2016,,Fiesta,,Si,EDOMEX,79800.0
2017,,Versa,,No,Coahuila,98000.0
2019,,FORTE,,Si,CDMX,151200.0
2022,,Vento,,Si,EDOMEX,127400.0
2014,,Tiida,,Si,EDOMEX,60690.0
2020,,Virtus,,Si,CDMX,144800.0
2019,,Cavalier,,No,CDMX,110600.0
2013,,Edge,,No,CDMX,102200.0
2019,,Ibiza,,Si,EDOMEX,148800.0
2021,,Kwid,,No,Hidalgo,91000.0
2015,,Matiz,,Si,EDOMEX,42420.0
2017,,Jetta Nuevo,,No,Guanajuato,113400.0
2023,,Raize,,Si,CDMX,172900.0
2016,,Sentra,,No,Veracruz,91000.0
2014,,Journey,,No,EDOMEX,100800.0
2018,,Yaris,,Si,EDOMEX,100800.0
,,Polo,,No,EDOMEX,146300.0
2017,,Versa,,Si,EDOMEX,86800.0
2013,,Corolla,,Si,Yucatán,82600.0
2023,,Onix,,No,EDOMEX,170100.0
2021,,MG5,,Si,Puebla,128800.0
2017,,Versa,,Si,EDOMEX,86800.0
2015,,Sonic,,Si,EDOMEX,72100.0
2016,,OPTIMA,,Si,CDMX,128800.0
2015,,Explorer,,Si,EDOMEX,161000.0
2018,,City,,Si,Puebla,123900.0
2016,,Beetle,,Si,CDMX,126000.0
2019,,Figo,,Si,EDOMEX,91770.0
2015,,Malibu,,Si,EDOMEX,110400.0
2016,,Versa,,Si,CDMX,91000.0
,,Alsvin,,Si,EDOMEX,139790.0
2017,,Urvan,,Si,EDOMEX,193200.0
2015,,Jetta Clasico,,Si,Querétaro,79100.0
2017,,TUCSON,,Si,Puebla,144900.0
2019,,ARONA,,Si,EDOMEX,142100.0
,,Mazda 2,,Si,CDMX,155400.0
2014,,Jetta Nuevo,,No,CDMX,79800.0
2016,,FIT,,Si,EDOMEX,100100.0
2018,,TUCSON,,Si,EDOMEX,160300.0
2018,,Ibiza,,Si,CDMX,112000.0
2019,,SEI2,,Si,EDOMEX,93800.0
2017,,GRAND I10,,Si,CDMX,75390.0
2018,,Aveo,,Si,CDMX,80710.0
2015,,Versa,,Si,Jalisco,76300.0
2014,,Sentra,,Si,EDOMEX,76300.0
2020,,GRAND I10,,Si,Hidalgo,103600.0
,,Versa,,No,CDMX,199500.0
2015,,Aveo,,No,CDMX,60340.0
2016,,FORTE,,Si,CDMX,108500.0
2014,,Clase M,,Si,EDOMEX,189000.0
2019,,March,,Si,CDMX,98700.0
2014,,Encore,,Si,CDMX,101500.0
2017,,Stepway,,Si,CDMX,82600.0
2020,,V-DRIVE,,Si,EDOMEX,102900.0
2020,,Versa,,Si,Chihuahua,137200.0
2017,,Yaris,,Si,EDOMEX,93800.0
2014,,Serie 5,,Si,Tamaulipas,131600.0
2018,,Beat,,Si,Puebla,87500.0
2019,,Swift,,Si,EDOMEX,116900.0
2019,,Versa,,Si,Morelos,107800.0
2018,,Clase CLS,,Si,CDMX,389600.0
2018,,Tiida,,Si,EDOMEX,86100.0
,,Q3,,Si,EDOMEX,350000.0
2017,,X1,,Si,CDMX,185500.0
2018,,Serie 3,,Si,EDOMEX,185500.0
2017,,Serie 1,,Si,CDMX,151900.0
2018,,BRV,,Si,CDMX,140000.0
2018,,Mazda 3,,Si,EDOMEX,137900.0
2014,,SX4,,Si,CDMX,76300.0
2015,,Tiida,,Si,EDOMEX,70000.0
2019,,Avanza,,Si,Coahuila,124600.0
2018,,Mazda 3,,Si,CDMX,145600.0
2018,,Vento,,Si,Hidalgo,104300.0
2013,,Clase C,,Si,EDOMEX,102900.0
2019,,Vento,,Si,CDMX,98700.0
,,CX30,,Si,Aguascalientes,252000.0
2015,,Fiesta,,Si,CDMX,73500.0
2016,,Leon,,Si,Morelos,135800.0
2014,,Traverse,,Si,CDMX,130200.0
2018,,FIT,,Si,EDOMEX,116900.0
2023,,SPORTAGE,,Si,CDMX,308700.0
2018,,KICKS,,Si,CDMX,147200.0
2016,,Fiesta,,Si,EDOMEX,81900.0
2020,,Wrangler,,Si,EDOMEX,350000.0
2019,,S-Cross,,Si,EDOMEX,151900.0
2017,,Doble Cabina,,Si,EDOMEX,156800.0
2019,,Clase G,,Si,CDMX,350000.0
2019,,Vento,,Si,EDOMEX,102200.0
2017,,Aveo,,Si,EDOMEX,71820.0
2021,,RIO,,Si,Chiapas,136500.0
2021,,KICKS,,Si,CDMX,165900.0
2022,,Q2,,No,CDMX,281400.0
2016,,Partner Maxi,,No,CDMX,84700.0
2019,,CX3,,No,CDMX,165900.0
2023,,MG5,,Si,EDOMEX,128800.0
2016,,Vento,,Si,EDOMEX,85400.0
2020,,Attitude,,Si,EDOMEX,93100.0
2016,,Mazda 3,,Si,CDMX,110600.0
2015,,Fiesta,,Si,CDMX,73500.0
2022,,Tiguan,,Si,CDMX,270900.0
2019,,Vento,,Si,Chihuahua,102200.0
2015,,Avanza,,Si,Yucatán,91000.0
2013,,Gol,,Si,CDMX,60200.0
2015,,FIT,,Si,EDOMEX,100000.0
2018,,A4,,Si,Morelos,244300.0
2016,,Sentra,,Si,Hidalgo,95900.0
2015,,Grand Cherokee,,Si,CDMX,197400.0
2015,,i3,,Si,Aguascalientes,189000.0
2016,,QX60,,Si,EDOMEX,192500.0
2019,,SPORTAGE,,Si,CDMX,203700.0
2016,,Traverse,,Si,CDMX,159600.0
2015,,Sienna,,No,CDMX,213500.0
2019,,RIO,,Si,CDMX,130200.0
2016,,Duster,,Si,CDMX,93100.0
2021,,Charger,,Si,Michoacán,350000.0
2021,,Polo,,No,EDOMEX,117600.0
2020,,Oroch,,Si,CDMX,157500.0
2023,,Versa,,No,Veracruz,144900.0
2023,,Journey,,Si,EDOMEX,295400.0
2016,,Mazda 3,,Si,CDMX,126000.0
2012,,Swift,,No,CDMX,65800.0
2022,,Aveo,,No,Veracruz,109060.0
2018,,Journey,,Si,EDOMEX,150500.0
2016,,Mazda 3,,Si,CDMX,120400.0
2016,,Fluence,,Si,CDMX,77000.0
2014,,Spark,,Si,CDMX,48230.0
2020,,Aveo,,Si,CDMX,96530.0
2015,,Sentra,,Si,CDMX,84700.0
2016,,Fiesta,,Si,CDMX,79800.0
2020,,ARONA,,Si,CDMX,162400.0
2018,,Civic,,Si,EDOMEX,163800.0
2020,,Kwid,,Si,Durango,81900.0
2020,,Ibiza,,No,EDOMEX,121800.0
2016,,Versa,,Si,CDMX,82600.0
2020,,Mazda 3,,Si,Chiapas,161000.0
2014,,Sonic,,No,CDMX,64400.0
2020,,Camry,,Si,CDMX,187600.0
2016,,City,,Si,EDOMEX,102900.0
2016,,Sentra,,Si,EDOMEX,92400.0
2019,,A3,,Si,EDOMEX,197400.0
2020,,Beat,,Si,CDMX,101500.0
2017,,Cayenne,,Si,EDOMEX,350000.0
2014,,Focus,,Si,EDOMEX,75600.0
2017,,Attitude,,Si,CDMX,75600.0
2022,,Tornado,,Si,Guanajuato,126700.0
2013,,Versa,,Si,CDMX,66220.0
2014,,Pilot,,Si,CDMX,144900.0
2023,,Nivus,,Si,CDMX,214900.0
2017,,Macan,,Si,CDMX,350000.0
2018,,March,,Si,EDOMEX,81900.0
,,Captiva,,Si,CDMX,270900.0
2018,,Vento,,Si,EDOMEX,100800.0
2013,,Jetta Clasico,,Si,CDMX,74200.0
2020,,Beat,,Si,CDMX,83300.0
2022,,S60,,Si,CDMX,343000.0
2019,,Clase CLA,,No,EDOMEX,275800.0
2019,,Ibiza,,Si,EDOMEX,141400.0
2022,,MG5,,Si,Chiapas,137900.0
2016,,Gol,,Si,CDMX,73500.0
2014,,Sentra,,Si,CDMX,81200.0
2016,,UP,,Si,CDMX,70000.0
2015,,March,,Si,EDOMEX,59500.0
2013,,Aveo,,Si,Veracruz,49280.0
2016,,Fiesta,,Si,CDMX,77700.0
2014,,Patriot,,Si,CDMX,93800.0
,,Mazda 3,,Si,EDOMEX,196700.0
2020,,Aveo,,No,EDOMEX,96810.0
2022,,Saveiro,,Si,CDMX,116900.0
2013,,Jetta Clasico,,Si,Puebla,81200.0
2017,,S-Cross,,Si,CDMX,114100.0
2016,,208,,Si,EDOMEX,76300.0
2019,,RAV4,,No,EDOMEX,275800.0
2015,,Ibiza,,Si,CDMX,80500.0
2022,,Escape,,Si,CDMX,298900.0
2023,,Tacoma,,Si,CDMX,350000.0
2014,,208,,Si,Hidalgo,62300.0
2017,,Clase E,,Si,CDMX,303100.0
2016,,Koleos,,Si,CDMX,105000.0
2015,,Note,,Si,CDMX,84700.0
2019,,Clase GLC,,Si,CDMX,334600.0
2014,,Versa,,No,CDMX,69160.0
2019,,X Trail,,Si,CDMX,185500.0
2018,,March,,Si,CDMX,90300.0
2013,,M,,Si,CDMX,110600.0
2015,,A3,,Si,CDMX,133700.0
2019,,X Trail,,Si,Querétaro,216300.0
2018,,CX3,,Si,CDMX,149800.0
2018,,Cavalier,,Si,EDOMEX,114380.0
2017,,Yaris,,Si,EDOMEX,98000.0
2013,,Highlander,,Si,CDMX,129500.0
2018,,Jetta Nuevo,,Si,CDMX,126700.0
2021,,RIO,,Si,CDMX,160300.0
2020,,Leon,,Si,EDOMEX,165900.0
2023,,Ignis,,Si,CDMX,130200.0
2017,,Serie 6,,Si,CDMX,350000.0
2022,,Onix,,Si,CDMX,134400.0
,,TUCSON,,Si,Morelos,350000.0
2018,,March,,Si,Tabasco,81900.0
2023,,MG5,,No,CDMX,148400.0
2021,,GRAND I10,,Si,CDMX,111090.0
2014,,March,,Si,CDMX,64400.0
2021,,FORTE,,Si,EDOMEX,188300.0
2014,,Grand Cherokee,,Si,Jalisco,184100.0
2014,,March,,Si,CDMX,64400.0
2013,,Aveo,,Si,CDMX,55510.0
2014,,Tiguan,,Si,CDMX,122500.0
2021,,Cavalier,,Si,CDMX,132300.0
2018,,RIO,,Si,Nuevo León,104300.0
2016,,QX70,,No,CDMX,200900.0
2014,,Versa,,Si,CDMX,70000.0
2017,,Eco Sport,,Si,Tlaxcala,121100.0
2015,,A4,,Si,CDMX,122500.0
2018,,Figo,,Si,EDOMEX,80990.0
2013,,Serie 3,,Si,CDMX,118300.0
2018,,A3,,Si,EDOMEX,178500.0
2015,,GRAND I10,,Si,Puebla,65730.0
2014,,Town,,Si,Chihuahua,100800.0
2014,,Vento,,Si,CDMX,68600.0
2019,,Tiguan,,Si,Puebla,215600.0
2019,,Vento,,No,Aguascalientes,99400.0
2020,,Versa,,Si,CDMX,129500.0
2019,,URVAN VAN,,Si,EDOMEX,173600.0
2013,,Tahoe,,Si,CDMX,164500.0
2019,,CRETA,,Si,CDMX,165690.0
2013,,Estacas,,Si,EDOMEX,90300.0
2018,,X3,,Si,CDMX,350000.0
2013,,Q3,,Si,CDMX,130900.0
2013,,Jetta Clasico,,No,EDOMEX,82600.0
2018,,XC60,,Si,EDOMEX,264600.0
2014,,Jetta Nuevo,,Si,CDMX,79800.0
2017,,Prius,,Si,EDOMEX,155400.0
2013,,Regal,,Si,Colima,94500.0
2021,,Serie Z,,Si,CDMX,350000.0
2016,,A4,,Si,CDMX,110600.0
2019,,CX3,,Si,Nuevo León,154700.0
2021,,Mobi,,Si,CDMX,96600.0
2015,,Jetta Nuevo,,No,CDMX,102900.0
2013,,Q3,,Si,CDMX,116900.0
2019,,SEI2,,Si,CDMX,95200.0
2013,,Mazda 3,,Si,Tlaxcala,74900.0
2019,,Ciaz,,Si,CDMX,101500.0
2015,,Aveo,,Si,CDMX,57470.0
2018,,Vento,,Si,CDMX,105000.0
2015,,Captiva,,Si,CDMX,91700.0
2016,,Cherokee,,Si,CDMX,158900.0
2014,,Versa,,No,CDMX,69160.0
2016,,Golf,,Si,EDOMEX,180600.0
2018,,Ibiza,,Si,CDMX,117600.0
2017,,Gol,,No,EDOMEX,77000.0
,,Onix,,Si,CDMX,197400.0
2022,,RIO,,Si,CDMX,154700.0
2019,,Mazda 3,,Si,CDMX,158200.0
2019,,Duster,,Si,CDMX,113400.0
2021,,Cavalier,,No,CDMX,152600.0
2015,,Avanza,,Si,Veracruz,90300.0
2020,,FORTE,,Si,EDOMEX,151900.0
2022,,CRETA,,Si,EDOMEX,179200.0
2018,,Leon,,Si,Querétaro,136500.0
,,Onix,,Si,CDMX,197400.0
2019,,ACCENT,,Si,Puebla,106750.0
2016,,Figo,,Si,EDOMEX,65100.0
2016,,Pilot,,Si,EDOMEX,206400.0
2020,,Cavalier,,No,EDOMEX,123200.0
2015,,Vento,,Si,EDOMEX,81200.0
2017,,RIO,,Si,CDMX,107100.0
2018,,CX9,,Si,CDMX,240100.0
2020,,KICKS,,Si,Morelos,159600.0
2017,,Jetta Nuevo,,Si,CDMX,114800.0
2015,,Gol,,Si,EDOMEX,66500.0
2013,,Gol,,Si,CDMX,58100.0
2018,,Uno,,No,EDOMEX,88200.0
2016,,Tsuru,,Si,Campeche,57400.0
2016,,Sonic,,Si,EDOMEX,81900.0
2021,,Attitude,,Si,Morelos,109900.0
2014,,Altima,,Si,CDMX,83300.0
2018,,Malibu,,Si,CDMX,135800.0
2019,,Beat,,Si,CDMX,89600.0
2016,,CR-V,,Si,CDMX,152600.0
2016,,Aveo,,Si,CDMX,70700.0
2020,,V-DRIVE,,Si,EDOMEX,102900.0
2017,,Mirage,,Si,CDMX,68600.0
2023,,Kwid,,Si,Puebla,112000.0
2016,,Sonic,,Si,EDOMEX,85400.0
2019,,Mazda 2,,Si,CDMX,115500.0
2019,,Jetta Nuevo,,Si,CDMX,148400.0
2020,,Figo,,No,EDOMEX,99890.0
2017,,Jetta Nuevo,,No,EDOMEX,108500.0
,,Integra,,Si,CDMX,350000.0
2014,,Focus,,Si,CDMX,71400.0
2013,,Koleos,,Si,CDMX,83300.0
2016,,Sonic,,Si,EDOMEX,85400.0
2018,,Polo,,Si,EDOMEX,98700.0
2017,,Figo,,Si,EDOMEX,77280.0
2016,,Spark,,Si,CDMX,73500.0
2020,,Cavalier,,No,Michoacán,130200.0
2013,,Challenger,,Si,CDMX,223300.0
2016,,QX70,,Si,EDOMEX,209300.0
2020,,Gol,,Si,CDMX,106400.0
2021,,RIO,,Si,CDMX,137200.0
2021,,GRAND I10,,Si,CDMX,120960.0
2017,,Gol,,Si,EDOMEX,82600.0
2019,,Versa,,Si,CDMX,94500.0
2016,,Sonic,,Si,EDOMEX,85400.0
2016,,Sonic,,Si,EDOMEX,77000.0
2017,,Aveo,,Si,EDOMEX,67900.0
2018,,Odyssey,,Si,CDMX,293300.0
2017,,Sonic,,No,EDOMEX,88900.0
2017,,Duster,,Si,Baja California,110600.0
2016,,SOUL,,Si,CDMX,105700.0
2016,,Vision,,No,EDOMEX,70700.0
2014,,Chrysler 200,,Si,EDOMEX,69300.0
2013,,Duster,,Si,EDOMEX,71400.0
2022,,Versa,,No,CDMX,144200.0
2020,,Aveo,,Si,EDOMEX,97020.0
2023,,CX30,,Si,CDMX,236600.0
2020,,Mazda 3,,Si,CDMX,184100.0
2023,,MG5,,Si,CDMX,138600.0
2018,,Beat,,Si,Morelos,80500.0
2018,,Vento,,Si,CDMX,92400.0
2013,,Corolla,,Si,EDOMEX,79800.0
2013,,Clase E,,Si,CDMX,134400.0
2017,,Polo,,Si,EDOMEX,106400.0
2022,,SELTOS,,Si,Yucatán,200200.0
2019,,Versa,,Si,EDOMEX,109200.0
2023,,Versa,,Si,Puebla,147000.0
2018,,Aveo,,Si,CDMX,89670.0
2018,,SEI3,,Si,EDOMEX,110600.0
2014,,Aveo,,Si,EDOMEX,58240.0
2019,,Mazda 2,,Si,EDOMEX,119000.0
2015,,Sonic,,Si,Guerrero,72100.0
2014,,Versa,,Si,CDMX,73500.0
2020,,March,,Si,EDOMEX,94500.0
2013,,Escape,,Si,EDOMEX,95900.0
2014,,Odyssey,,Si,CDMX,165200.0
2019,,Jetta Nuevo,,Si,CDMX,179200.0
2013,,Sienna,,No,EDOMEX,125300.0
2013,,Duster,,Si,Guerrero,65800.0
2018,,Passat,,Si,Morelos,178500.0
2013,,Fiesta,,Si,EDOMEX,58800.0
2019,,Kwid,,No,CDMX,82600.0
2013,,Suburban,,Si,EDOMEX,212100.0
2015,,Ibiza,,Si,Puebla,77700.0
2013,,Aveo,,Si,CDMX,52850.0
2014,,Chrysler 300,,Si,CDMX,123200.0
2020,,Civic,,Si,EDOMEX,192500.0
2021,,ZS,,Si,Puebla,136500.0
2016,,Hiace,,Si,EDOMEX,190400.0
2016,,Fiesta,,Si,EDOMEX,82600.0
2017,,Journey,,Si,CDMX,142100.0
2019,,Vitara,,No,CDMX,168700.0
2013,,Mazda 6,,No,CDMX,79100.0
2017,,Polo,,No,Hidalgo,101500.0
2016,,Vento,,Si,EDOMEX,85400.0
2018,,Vento,,Si,CDMX,92400.0
2020,,March,,Si,CDMX,102900.0
2019,,Mazda 2,,No,CDMX,115500.0
2014,,Aveo,,Si,EDOMEX,53200.0
2022,,SEI4,,Si,Morelos,153300.0
2021,,Aveo,,Si,EDOMEX,110320.0
2018,,Mazda 3,,Si,EDOMEX,141400.0
2023,,JIMNY,,No,Quintana Roo,215600.0
2017,,Avanza,,No,CDMX,100100.0
2015,,Duster,,Si,CDMX,81900.0
2016,,A3,,Si,CDMX,164500.0
2018,,Gol,,Si,Morelos,88200.0
2016,,Sentra,,Si,Tlaxcala,93100.0
2021,,HR-V,,No,Jalisco,210000.0
2014,,Explorer,,Si,CDMX,134400.0
,,GT,,Si,EDOMEX,189000.0
2018,,March,,Si,CDMX,98000.0
2020,,SPORTAGE,,No,EDOMEX,226800.0
2013,,Swift,,Si,EDOMEX,73500.0
2019,,Swift,,Si,EDOMEX,130200.0
2016,,Yaris,,Si,Querétaro,89600.0
2013,,Passat,,Si,Puebla,95900.0
2022,,March,,Si,Puebla,116200.0
2016,,FIT,,Si,CDMX,101500.0
2015,,URVAN VAN,,Si,CDMX,128800.0
2018,,Tiida,,Si,EDOMEX,86100.0
2020,,Avanza,,Si,Nuevo León,139300.0
2017,,Aveo,,Si,EDOMEX,70000.0
2017,,Sonic,,Si,EDOMEX,97300.0
2015,,Stepway,,Si,CDMX,70000.0
2020,,CX30,,Si,EDOMEX,200200.0
2020,,Uno,,Si,CDMX,105700.0
2018,,Cavalier,,Si,CDMX,108990.0
2013,,Sentra,,Si,EDOMEX,71400.0
2015,,Evoque,,No,CDMX,249200.0
2017,,Spark,,Si,CDMX,85610.0
2021,,Virtus,,Si,EDOMEX,147700.0
2020,,Lobo,,No,EDOMEX,350000.0
2018,,Escape,,Si,CDMX,177800.0
2014,,Trax,,Si,CDMX,92400.0
2019,,Logan,,Si,EDOMEX,88200.0
2016,,Ibiza,,No,EDOMEX,101500.0
2019,,Beat,,Si,CDMX,96600.0
2017,,Sonic,,Si,CDMX,88900.0
2017,,Wrangler,,Si,EDOMEX,345100.0
2013,,Jetta Nuevo,,Si,CDMX,105000.0
2023,,MG5,,Si,Chiapas,130200.0
2014,,Sentra,,Si,Puebla,82600.0
2015,,Sonic,,Si,EDOMEX,71400.0
2018,,Aveo,,Si,CDMX,94080.0
2023,,Tang,,Si,EDOMEX,560800.0
2020,,Kwid,,No,Aguascalientes,81900.0
2017,,Sentra,,Si,Veracruz,112000.0
2013,,Mark LT,,Si,Tlaxcala,188300.0
2016,,Amarok,,Si,CDMX,161000.0
2015,,Spark,,Si,CDMX,53340.0
2020,,Vento,,No,EDOMEX,109900.0
2017,,Sentra,,Si,Morelos,108500.0
2019,,Stepway,,No,CDMX,108220.0
2019,,Jetta Nuevo,,Si,EDOMEX,142100.0
2016,,Civic,,Si,Morelos,138600.0
2015,,Kangoo Express,,Si,Puebla,73500.0
2023,,Aveo,,No,CDMX,121660.0
2022,,SOUL,,Si,EDOMEX,187600.0
2018,,F Pace,,Si,CDMX,350000.0
2022,,Versa,,Si,Morelos,144900.0
2023,,Odyssey,,No,CDMX,350000.0
2018,,CX5,,Si,CDMX,182700.0
2020,,Versa,,No,EDOMEX,121100.0
2020,,Cavalier,,No,EDOMEX,130900.0
2022,,Kwid,,Si,EDOMEX,98000.0
2014,,Versa,,Si,EDOMEX,72800.0
2013,,Odyssey,,Si,CDMX,149100.0
2013,,March,,Si,EDOMEX,56000.0
2018,,Ciaz,,Si,EDOMEX,98000.0
2014,,Versa,,Si,CDMX,69790.0
2017,,Encore,,Si,EDOMEX,147700.0
2017,,FORTE,,Si,Guanajuato,103600.0
2017,,Mazda 2,,Si,EDOMEX,101500.0
2023,,Groove,,Si,CDMX,164500.0
2017,,X Trail,,Si,EDOMEX,165200.0
2017,,FORTE,,Si,CDMX,111300.0
2021,,RIO,,Si,CDMX,168000.0
2013,,March,,Si,EDOMEX,56000.0
2019,,MX5,,Si,EDOMEX,171500.0
2020,,March,,Si,CDMX,114100.0
2020,,Polo,,No,EDOMEX,111300.0
2018,,March,,Si,CDMX,80500.0
2018,,Cavalier,,No,Hidalgo,116340.0
2017,,Vento,,Si,CDMX,93800.0
2015,,Tiida,,Si,EDOMEX,62930.0
2015,,Trax,,Si,Hidalgo,99400.0
2016,,Gol,,Si,EDOMEX,72100.0
2017,,Spark,,Si,EDOMEX,65590.0
2019,,ACCENT,,Si,Guanajuato,115080.0
2016,,Aveo,,Si,EDOMEX,76000.0
2018,,Beat,,No,CDMX,90300.0
2018,,Figo,,Si,EDOMEX,79170.0
2018,,Vento,,Si,CDMX,93100.0
2014,,301,,Si,CDMX,59500.0
2019,,Vento,,Si,Puebla,102900.0
2015,,Mazda 3,,No,EDOMEX,103600.0
2016,,Fiesta,,Si,EDOMEX,75600.0
2015,,Versa,,Si,EDOMEX,78400.0
2014,,Compass,,Si,Oaxaca,104300.0
2018,,Beat,,No,CDMX,77700.0
2017,,Figo,,Si,EDOMEX,73150.0
2016,,HR-V,,Si,CDMX,135800.0
2014,,CX5,,Si,EDOMEX,122500.0
2021,,Serie Z,,Si,Yucatán,350000.0
2016,,Prius,,Si,EDOMEX,128800.0
2020,,Beat,,Si,Puebla,107800.0
2018,,Journey,,Si,EDOMEX,161700.0
2018,,Passat,,Si,EDOMEX,149100.0
,,Aveo,,Si,EDOMEX,149310.0
2020,,Ibiza,,Si,Morelos,123200.0
2018,,Aveo,,Si,CDMX,94080.0
2017,,Gol,,No,EDOMEX,79800.0
2016,,Clase A,,Si,EDOMEX,142800.0
2016,,Enclave,,Si,Nuevo León,173600.0
2018,,Beat,,Si,Puebla,77700.0
2013,,Versa,,Si,EDOMEX,64820.0
2018,,Versa,,Si,Querétaro,94500.0
2019,,Starex,,Si,EDOMEX,192500.0
2013,,City,,No,EDOMEX,80500.0
2016,,Focus,,Si,EDOMEX,102900.0
2017,,GRAND I10,,Si,CDMX,78470.0
2020,,V-DRIVE,,Si,EDOMEX,103600.0
2014,,Aveo,,Si,CDMX,58730.0
2020,,Vento,,Si,EDOMEX,120400.0
2016,,A3,,Si,CDMX,137900.0
2023,,March,,No,EDOMEX,129500.0
2016,,Trax,,Si,EDOMEX,107100.0
2017,,Clase CLA,,Si,EDOMEX,235900.0
2014,,Versa,,Si,EDOMEX,70490.0
2017,,Gol,,Si,EDOMEX,79800.0
2015,,March,,Si,EDOMEX,70700.0
2016,,Sonic,,No,EDOMEX,86100.0
2021,,Vento,,No,CDMX,130200.0
2015,,Edge,,No,EDOMEX,149800.0
2015,,Trax,,Si,CDMX,100800.0
2020,,Versa,,No,EDOMEX,126000.0
2016,,SPORTAGE,,Si,EDOMEX,144200.0
2020,,Aveo,,Si,CDMX,105140.0
2019,,RIO,,No,EDOMEX,104300.0
2013,,Focus,,Si,Chihuahua,81200.0
2017,,Spark,,Si,Baja California,66360.0
2019,,Cavalier,,Si,EDOMEX,130900.0
2016,,Gol,,Si,Querétaro,70000.0
2023,,Avanza,,No,EDOMEX,157500.0
2015,,Trax,,Si,EDOMEX,100800.0
2017,,CX3,,Si,Tlaxcala,142800.0
2013,,Gol,,Si,CDMX,51800.0
2023,,Logan,,No,CDMX,142100.0
2017,,Golf,,Si,Puebla,144900.0
2017,,Versa,,Si,CDMX,95200.0
2018,,Aveo,,Si,EDOMEX,80640.0
2020,,2008,,Si,Puebla,154000.0
2015,,Sentra,,No,CDMX,85400.0
2019,,BRV,,No,CDMX,151200.0
2015,,Versa,,Si,Querétaro,77700.0
2022,,Aveo,,Si,CDMX,118650.0
2018,,Versa,,Si,CDMX,95900.0
2018,,Yaris,,Si,EDOMEX,107800.0
2017,,City,,Si,CDMX,114800.0
2022,,Aveo,,Si,EDOMEX,117600.0
2018,,HR-V,,Si,Quintana Roo,151900.0
2018,,A3,,Si,CDMX,230300.0
2015,,Kangoo Express,,Si,EDOMEX,74200.0
2017,,Aveo,,Si,Veracruz,76800.0
2018,,Versa,,Si,CDMX,95900.0
2016,,Jetta Nuevo,,Si,Baja California,146300.0
2023,,Versa,,Si,CDMX,184800.0
2022,,Duster,,No,EDOMEX,156100.0
2019,,Yaris,,No,CDMX,117600.0
2013,,Leon,,Si,CDMX,86800.0
2013,,Sentra,,Si,CDMX,78400.0
2014,,Chasis Cabina,,Si,CDMX,93800.0
2016,,Figo,,No,EDOMEX,66500.0
2019,,FORTE,,Si,EDOMEX,142800.0
2015,,Sentra,,Si,Morelos,93800.0
2015,,Civic,,Si,Jalisco,112700.0
2018,,Vento,,No,EDOMEX,98000.0
2019,,Camry,,Si,EDOMEX,179900.0
2014,,Serie 5,,Si,EDOMEX,146300.0
2018,,Beat,,Si,EDOMEX,81200.0
2023,,Rifter,,Si,CDMX,245700.0
,,STELVIO,,Si,Aguascalientes,350000.0
2023,,Aveo,,No,EDOMEX,135380.0
2023,,NEW FORTE,,Si,EDOMEX,200000.0
2014,,Vento,,Si,EDOMEX,77000.0
2015,,SRX,,Si,EDOMEX,156800.0
2018,,L200,,Si,EDOMEX,162400.0
2023,,RDX,,No,Baja California Sur,350000.0
2016,,Saveiro,,Si,CDMX,79800.0
2015,,Vision,,Si,CDMX,67900.0
,,i4,,Si,Chiapas,350000.0
2018,,Mazda 3,,Si,EDOMEX,143500.0
2020,,A3,,No,Yucatán,310100.0
2016,,Cherokee,,Si,EDOMEX,177100.0
2020,,XC60,,Si,CDMX,350000.0
2017,,Sonic,,Si,Puebla,88200.0
2015,,Sonic,,Si,EDOMEX,71400.0
2020,,ACCENT,,No,EDOMEX,121240.0
2019,,Tiguan,,Si,CDMX,240800.0
2017,,Vento,,Si,EDOMEX,88900.0
2022,,QX80,,Si,EDOMEX,350000.0
2019,,Clase GLA,,Si,CDMX,261100.0
2018,,Mazda 3,,Si,EDOMEX,143500.0
2023,,Attitude,,Si,Hidalgo,135800.0
2019,,SEI3,,Si,EDOMEX,129500.0
2013,,Chrysler 200,,Si,EDOMEX,74200.0
2014,,Vento,,Si,EDOMEX,68600.0
2015,,Accord,,Si,EDOMEX,122500.0
2018,,CX5,,Si,CDMX,184800.0
2015,,Fiesta,,Si,Veracruz,69300.0
2013,,Kizashi,,Si,CDMX,81200.0
2017,,Aveo,,No,EDOMEX,70490.0
2015,,Q5,,No,Puebla,178500.0
2017,,Tiida,,Si,Morelos,72800.0
2019,,City,,Si,Guanajuato,130900.0
2022,,Edge,,Si,EDOMEX,350000.0
2014,,Leon,,Si,Hidalgo,100100.0
2016,,Pick Up,,Si,Veracruz,133700.0
2014,,Traverse,,Si,EDOMEX,137900.0
2017,,Figo,,Si,Jalisco,77700.0
2020,,F-150,,Si,Puebla,322000.0
2015,,Versa,,Si,EDOMEX,79100.0
2020,,March,,Si,EDOMEX,105700.0
2014,,Aveo,,Si,EDOMEX,53410.0
2021,,Onix,,No,Veracruz,119000.0
